name,date,Green,Red,NIR,SWIR,NDVI,EVI2,SAVI,OSAVI,GNDVI,CIgreen,MSI,NDWI_SWIR,NDWI_Green,RVI,,LMI,NDVI,EVI2,SAVI,OSAVI,GNDVI,CIgreen,MSI,NDWI_SWIR,NDWI_Green,RVI,
20.000000 ,41959.000000 ,0.288730 ,0.327143 ,0.314411 ,0.200683 ,(0.019846),(0.015161),(0.016730),(0.015884),0.042578 ,0.088944 ,0.638282 ,0.220791 ,(0.042578),0.961081 ,,(0.143574),,,,,,,,,,,
20.000000 ,41960.000000 ,0.311146 ,0.350628 ,0.332756 ,0.203283 ,(0.026153),(0.020550),(0.022654),(0.021191),0.033560 ,0.069451 ,0.610906 ,0.241537 ,(0.033560),0.949028 ,,(0.153061),,,,,,,,,,,
20.000000 ,41961.000000 ,0.293077 ,0.330293 ,0.316852 ,0.199630 ,(0.020771),(0.015929),(0.017576),(0.016653),0.038979 ,0.081120 ,0.630044 ,0.226961 ,(0.038979),0.959304 ,,(0.145245),,,,,,,,,,,
20.000000 ,41962.000000 ,0.287705 ,0.325422 ,0.318942 ,0.197917 ,(0.010056),(0.007714),(0.008493),(0.008056),0.051491 ,0.108573 ,0.620544 ,0.234154 ,(0.051491),0.980088 ,,(0.148147),,,,,,,,,,,
20.000000 ,41963.000000 ,0.300882 ,0.335578 ,0.326624 ,0.206111 ,(0.013523),(0.010500),(0.011557),(0.010891),0.041023 ,0.085555 ,0.631036 ,0.226215 ,(0.041023),0.973316 ,,(0.141012),,,,,,,,,,,
20.000000 ,41964.000000 ,0.285025 ,0.321780 ,0.313661 ,0.202671 ,(0.012777),(0.009731),(0.010726),(0.010207),0.047831 ,0.100468 ,0.646146 ,0.214959 ,(0.047831),0.974769 ,,(0.138742),,,,,,,,,,,
20.000000 ,41965.000000 ,0.265032 ,0.305473 ,0.298324 ,0.199409 ,(0.011841),(0.008799),(0.009716),(0.009361),0.059096 ,0.125615 ,0.668432 ,0.198730 ,(0.059096),0.976595 ,,(0.136350),,,,,,,,,,,
20.000000 ,41966.000000 ,0.251966 ,0.287617 ,0.283828 ,0.196030 ,(0.006630),(0.004798),(0.005304),(0.005180),0.059467 ,0.126454 ,0.690666 ,0.182966 ,(0.059467),0.986827 ,,(0.125342),,,,,,,,,,,
20.000000 ,41967.000000 ,0.240320 ,0.275785 ,0.274640 ,0.195101 ,(0.002081),(0.001479),(0.001636),(0.001613),0.066645 ,0.142807 ,0.710388 ,0.169325 ,(0.066645),0.995846 ,,(0.119505),,,,,,,,,,,
20.000000 ,41968.000000 ,0.300890 ,0.338142 ,0.319516 ,0.215481 ,(0.028321),(0.021851),(0.024134),(0.022780),0.030022 ,0.061902 ,0.674396 ,0.194460 ,(0.030022),0.944917 ,,(0.129847),,,,,,,,,,,
20.000000 ,41969.000000 ,0.331400 ,0.365826 ,0.341412 ,0.211657 ,(0.034519),(0.027500),(0.030334),(0.028151),0.014882 ,0.030213 ,0.619945 ,0.234610 ,(0.014882),0.933265 ,,(0.145332),,,,,,,,,,,
20.000000 ,41970.000000 ,0.337014 ,0.369390 ,0.345062 ,0.203169 ,(0.034051),(0.027254),(0.030048),(0.027821),0.011800 ,0.023881 ,0.588789 ,0.258820 ,(0.011800),0.934140 ,,(0.155058),,,,,,,,,,,
20.000000 ,41971.000000 ,0.336908 ,0.366290 ,0.340737 ,0.196351 ,(0.036141),(0.028777),(0.031754),(0.029471),0.005651 ,0.011366 ,0.576255 ,0.268831 ,(0.005651),0.930240 ,,(0.158005),,,,,,,,,,,
20.000000 ,41972.000000 ,0.358502 ,0.383245 ,0.355959 ,0.193651 ,(0.036913),(0.029975),(0.033028),(0.030345),(0.003560),(0.007095),0.544027 ,0.295314 ,0.003560 ,0.928803 ,,(0.166362),,,,,,,,,,,
20.000000 ,41973.000000 ,0.376322 ,0.398462 ,0.371495 ,0.190068 ,(0.035023),(0.028961),(0.031851),(0.028998),(0.006454),(0.012825),0.511629 ,0.323076 ,0.006454 ,0.932323 ,,(0.176932),,,,,,,,,,,
20.000000 ,41974.000000 ,0.385835 ,0.407119 ,0.381095 ,0.185930 ,(0.033016),(0.027589),(0.030302),(0.027445),(0.006180),(0.012285),0.487885 ,0.344190 ,0.006180 ,0.936078 ,,(0.185920),,,,,,,,,,,
20.000000 ,41975.000000 ,0.393535 ,0.413338 ,0.388850 ,0.180193 ,(0.030527),(0.025713),(0.028208),(0.025450),(0.005988),(0.011904),0.463399 ,0.366681 ,0.005988 ,0.940756 ,,(0.195200),,,,,,,,,,,
20.000000 ,41976.000000 ,0.397118 ,0.416194 ,0.392941 ,0.180037 ,(0.028738),(0.024305),(0.026644),(0.023994),(0.005287),(0.010518),0.458177 ,0.371576 ,0.005287 ,0.944129 ,,(0.196720),,,,,,,,,,,
20.000000 ,41977.000000 ,0.409782 ,0.428562 ,0.405687 ,0.179530 ,(0.027420),(0.023493),(0.025717),(0.023007),(0.005021),(0.009992),0.442534 ,0.386450 ,0.005021 ,0.946624 ,,(0.203158),,,,,,,,,,,
20.000000 ,41978.000000 ,0.457335 ,0.476540 ,0.446790 ,0.186000 ,(0.032220),(0.028711),(0.031352),(0.027462),(0.011663),(0.023058),0.416304 ,0.412127 ,0.011663 ,0.937571 ,,(0.215283),,,,,,,,,,,
20.000000 ,41979.000000 ,0.447244 ,0.467116 ,0.436433 ,0.179816 ,(0.033958),(0.029993),(0.032791),(0.028849),(0.012234),(0.024172),0.412014 ,0.416417 ,0.012234 ,0.934315 ,,(0.218244),,,,,,,,,,,
20.000000 ,41980.000000 ,0.461591 ,0.477844 ,0.448581 ,0.185441 ,(0.031587),(0.028187),(0.030772),(0.026935),(0.014294),(0.028186),0.413394 ,0.415033 ,0.014294 ,0.938761 ,,(0.214829),,,,,,,,,,,
20.000000 ,41981.000000 ,0.515308 ,0.529485 ,0.493962 ,0.192906 ,(0.034710),(0.032122),(0.034977),(0.030017),(0.021151),(0.041425),0.390528 ,0.438302 ,0.021151 ,0.932909 ,,(0.224520),,,,,,,,,,,
20.000000 ,41982.000000 ,0.555535 ,0.566559 ,0.529718 ,0.189178 ,(0.033605),(0.031875),(0.034619),(0.029325),(0.023789),(0.046473),0.357129 ,0.473699 ,0.023789 ,0.934974 ,,(0.239463),,,,,,,,,,,
20.000000 ,41983.000000 ,0.595921 ,0.611048 ,0.561311 ,0.192816 ,(0.042424),(0.041066),(0.044610),(0.037330),(0.029907),(0.058077),0.343509 ,0.488639 ,0.029907 ,0.918605 ,,(0.249437),,,,,,,,,,,
20.000000 ,41984.000000 ,0.621391 ,0.638919 ,0.582972 ,0.186964 ,(0.045788),(0.044882),(0.048738),(0.040486),(0.031900),(0.061828),0.320709 ,0.514338 ,0.031900 ,0.912434 ,,(0.263106),,,,,,,,,,,
20.000000 ,41985.000000 ,0.645166 ,0.664599 ,0.605304 ,0.185638 ,(0.046692),(0.046319),(0.050253),(0.041468),(0.031878),(0.061785),0.306686 ,0.530589 ,0.031878 ,0.910781 ,,(0.271605),,,,,,,,,,,
20.000000 ,41986.000000 ,0.671123 ,0.690006 ,0.629216 ,0.186246 ,(0.046081),(0.046260),(0.050123),(0.041096),(0.032228),(0.062443),0.295997 ,0.543213 ,0.032228 ,0.911899 ,,(0.277105),,,,,,,,,,,
20.000000 ,41987.000000 ,0.695596 ,0.713101 ,0.653132 ,0.188474 ,(0.043894),(0.044559),(0.048200),(0.039292),(0.031484),(0.061046),0.288569 ,0.552110 ,0.031484 ,0.915904 ,,(0.280312),,,,,,,,,,,
20.000000 ,41988.000000 ,0.710254 ,0.728571 ,0.666398 ,0.183469 ,(0.044570),(0.045515),(0.049214),(0.039984),(0.031857),(0.061746),0.275314 ,0.568241 ,0.031857 ,0.914664 ,,(0.288382),,,,,,,,,,,
20.000000 ,41989.000000 ,0.726039 ,0.749662 ,0.687901 ,0.184650 ,(0.042962),(0.044278),(0.047813),(0.038659),(0.026973),(0.052529),0.268425 ,0.576758 ,0.026973 ,0.917616 ,,(0.294046),,,,,,,,,,,
20.000000 ,41990.000000 ,0.736706 ,0.766123 ,0.699902 ,0.179398 ,(0.045171),(0.046785),(0.050524),(0.040726),(0.025619),(0.049957),0.256318 ,0.591953 ,0.025619 ,0.913563 ,,(0.303652),,,,,,,,,,,
20.000000 ,41991.000000 ,0.747778 ,0.776570 ,0.708226 ,0.193770 ,(0.046029),(0.047833),(0.051651),(0.041552),(0.027165),(0.052893),0.273600 ,0.570352 ,0.027165 ,0.911992 ,,(0.292949),,,,,,,,,,,
20.000000 ,41992.000000 ,0.759228 ,0.786522 ,0.717892 ,0.186538 ,(0.045619),(0.047586),(0.051359),(0.041234),(0.027985),(0.054446),0.259841 ,0.587501 ,0.027985 ,0.912742 ,,(0.300523),,,,,,,,,,,
20.000000 ,41993.000000 ,0.765026 ,0.790382 ,0.720219 ,0.179117 ,(0.046447),(0.048493),(0.052344),(0.041998),(0.030168),(0.058569),0.248698 ,0.601669 ,0.030168 ,0.911230 ,,(0.306766),,,,,,,,,,,
20.000000 ,41994.000000 ,0.772798 ,0.795445 ,0.725937 ,0.174177 ,(0.045687),(0.047805),(0.051579),(0.041340),(0.031267),(0.060638),0.239933 ,0.612990 ,0.031267 ,0.912618 ,,(0.311127),,,,,,,,,,,
20.000000 ,41995.000000 ,0.780786 ,0.801281 ,0.729595 ,0.168324 ,(0.046826),(0.049064),(0.052947),(0.042395),(0.033893),(0.065564),0.230709 ,0.625079 ,0.033893 ,0.910536 ,,(0.316338),,,,,,,,,,,
20.000000 ,41996.000000 ,0.802305 ,0.815283 ,0.747415 ,0.155291 ,(0.043430),(0.045806),(0.049354),(0.039396),(0.035419),(0.068415),0.207771 ,0.655942 ,0.035419 ,0.916756 ,,(0.328115),,,,,,,,,,,
20.000000 ,41997.000000 ,0.805865 ,0.816404 ,0.748107 ,0.149597 ,(0.043654),(0.046054),(0.049622),(0.039604),(0.037168),(0.071671),0.199967 ,0.666713 ,0.037168 ,0.916344 ,,(0.332534),,,,,,,,,,,
20.000000 ,41998.000000 ,0.812508 ,0.820330 ,0.752938 ,0.143710 ,(0.042836),(0.045269),(0.048758),(0.038882),(0.038053),(0.073316),0.190866 ,0.679450 ,0.038053 ,0.917847 ,,(0.337658),,,,,,,,,,,
20.000000 ,41999.000000 ,0.832171 ,0.834353 ,0.767981 ,0.144169 ,(0.041422),(0.044008),(0.047356),(0.037661),(0.040115),(0.077135),0.187725 ,0.683891 ,0.040115 ,0.920451 ,,(0.337718),,,,,,,,,,,
20.000000 ,42000.000000 ,0.846872 ,0.848016 ,0.780601 ,0.142876 ,(0.041394),(0.044168),(0.047506),(0.037691),(0.040720),(0.078254),0.183034 ,0.690569 ,0.040720 ,0.920502 ,,(0.340603),,,,,,,,,,,
20.000000 ,42001.000000 ,0.848028 ,0.849812 ,0.781158 ,0.139904 ,(0.042094),(0.044923),(0.048326),(0.038334),(0.041045),(0.078854),0.179098 ,0.696211 ,0.041045 ,0.919212 ,,(0.343638),,,,,,,,,,,
20.000000 ,42002.000000 ,0.843770 ,0.845155 ,0.775183 ,0.136775 ,(0.043184),(0.045991),(0.049501),(0.039303),(0.042365),(0.081287),0.176443 ,0.700040 ,0.042365 ,0.917208 ,,(0.345525),,,,,,,,,,,
20.000000 ,42003.000000 ,0.856695 ,0.860697 ,0.786872 ,0.128918 ,(0.044808),(0.047907),(0.051564),(0.040842),(0.042483),(0.081503),0.163836 ,0.718455 ,0.042483 ,0.914226 ,,(0.355490),,,,,,,,,,,
20.000000 ,42004.000000 ,0.851769 ,0.857004 ,0.781993 ,0.126617 ,(0.045766),(0.048850),(0.052602),(0.041696),(0.042709),(0.081919),0.161916 ,0.721295 ,0.042709 ,0.912473 ,,(0.357400),,,,,,,,,,,
20.000000 ,42005.000000 ,0.833664 ,0.837796 ,0.760695 ,0.127267 ,(0.048234),(0.051109),(0.055112),(0.043845),(0.045767),(0.087529),0.167304 ,0.713350 ,0.045767 ,0.907972 ,,(0.353592),,,,,,,,,,,
20.000000 ,42006.000000 ,0.833453 ,0.836111 ,0.758660 ,0.125640 ,(0.048566),(0.051424),(0.055460),(0.044137),(0.046977),(0.089738),0.165608 ,0.715843 ,0.046977 ,0.907368 ,,(0.354371),,,,,,,,,,,
20.000000 ,42007.000000 ,0.841718 ,0.843101 ,0.768969 ,0.133297 ,(0.045986),(0.048869),(0.052649),(0.041834),(0.045166),(0.086429),0.173345 ,0.704528 ,0.045166 ,0.912072 ,,(0.348104),,,,,,,,,,,
20.000000 ,42008.000000 ,0.840658 ,0.841799 ,0.770409 ,0.133847 ,(0.044281),(0.047082),(0.050699),(0.040283),(0.043604),(0.083565),0.173735 ,0.703963 ,0.043604 ,0.915193 ,,(0.347506),,,,,,,,,,,
20.000000 ,42009.000000 ,0.835623 ,0.839089 ,0.767684 ,0.132522 ,(0.044441),(0.047207),(0.050840),(0.040416),(0.042375),(0.081304),0.172626 ,0.705574 ,0.042375 ,0.914901 ,,(0.349062),,,,,,,,,,,
20.000000 ,42010.000000 ,0.836510 ,0.840617 ,0.771089 ,0.138187 ,(0.043139),(0.045880),(0.049387),(0.039243),(0.040695),(0.078207),0.179210 ,0.696050 ,0.040695 ,0.917289 ,,(0.344469),,,,,,,,,,,
20.000000 ,42011.000000 ,0.830242 ,0.833886 ,0.762210 ,0.134664 ,(0.044907),(0.047612),(0.051293),(0.040816),(0.042721),(0.081942),0.176676 ,0.699703 ,0.042721 ,0.914046 ,,(0.346352),,,,,,,,,,,
20.000000 ,42012.000000 ,0.841217 ,0.846120 ,0.770321 ,0.128928 ,(0.046893),(0.049855),(0.053722),(0.042669),(0.043993),(0.084278),0.167369 ,0.713254 ,0.043993 ,0.910416 ,,(0.353586),,,,,,,,,,,
20.000000 ,42013.000000 ,0.836830 ,0.841227 ,0.766336 ,0.124459 ,(0.046586),(0.049462),(0.053301),(0.042369),(0.043972),(0.084240),0.162408 ,0.720566 ,0.043972 ,0.910975 ,,(0.356926),,,,,,,,,,,
20.000000 ,42014.000000 ,0.836810 ,0.844201 ,0.770124 ,0.126063 ,(0.045887),(0.048784),(0.052554),(0.041749),(0.041499),(0.079691),0.163692 ,0.718668 ,0.041499 ,0.912252 ,,(0.356867),,,,,,,,,,,
20.000000 ,42015.000000 ,0.831539 ,0.835611 ,0.765126 ,0.122732 ,(0.044033),(0.046733),(0.050329),(0.040031),(0.041595),(0.079867),0.160408 ,0.723532 ,0.041595 ,0.915649 ,,(0.357896),,,,,,,,,,,
20.000000 ,42016.000000 ,0.835410 ,0.841177 ,0.768346 ,0.134246 ,(0.045250),(0.048078),(0.051788),(0.041159),(0.041817),(0.080277),0.174720 ,0.702533 ,0.041817 ,0.913417 ,,(0.348448),,,,,,,,,,,
20.000000 ,42017.000000 ,0.833014 ,0.837318 ,0.765873 ,0.138325 ,(0.044565),(0.047310),(0.050955),(0.040521),(0.041993),(0.080601),0.180610 ,0.694039 ,0.041993 ,0.914673 ,,(0.343771),,,,,,,,,,,
20.000000 ,42018.000000 ,0.828577 ,0.833060 ,0.761355 ,0.133821 ,(0.044972),(0.047667),(0.051354),(0.040871),(0.042280),(0.081130),0.175767 ,0.701017 ,0.042280 ,0.913926 ,,(0.347273),,,,,,,,,,,
20.000000 ,42019.000000 ,0.837431 ,0.846186 ,0.770403 ,0.154336 ,(0.046878),(0.049841),(0.053706),(0.042656),(0.041688),(0.080040),0.200331 ,0.666207 ,0.041688 ,0.910442 ,,(0.332054),,,,,,,,,,,
20.000000 ,42020.000000 ,0.845458 ,0.852482 ,0.779051 ,0.167555 ,(0.045007),(0.047994),(0.051675),(0.040988),(0.040878),(0.078545),0.215075 ,0.645989 ,0.040878 ,0.913862 ,,(0.321423),,,,,,,,,,,
20.000000 ,42021.000000 ,0.850203 ,0.858573 ,0.788456 ,0.164086 ,(0.042572),(0.045542),(0.048986),(0.038802),(0.037681),(0.072626),0.208111 ,0.655477 ,0.037681 ,0.918333 ,,(0.326074),,,,,,,,,,,
20.000000 ,42022.000000 ,0.852781 ,0.860877 ,0.791170 ,0.161786 ,(0.042194),(0.045179),(0.048586),(0.038468),(0.037477),(0.072246),0.204490 ,0.660454 ,0.037477 ,0.919029 ,,(0.328334),,,,,,,,,,,
20.000000 ,42023.000000 ,0.831140 ,0.823644 ,0.761290 ,0.157218 ,(0.039341),(0.041702),(0.044860),(0.035734),(0.043864),(0.084041),0.206515 ,0.657667 ,0.043864 ,0.924296 ,,(0.321564),,,,,,,,,,,
20.000000 ,42024.000000 ,0.832257 ,0.823694 ,0.761169 ,0.152885 ,(0.039452),(0.041817),(0.044985),(0.035834),(0.044613),(0.085416),0.200856 ,0.665479 ,0.044613 ,0.924091 ,,(0.325015),,,,,,,,,,,
20.000000 ,42025.000000 ,0.832408 ,0.824597 ,0.762888 ,0.157555 ,(0.038872),(0.041228),(0.044342),(0.035313),(0.043578),(0.083516),0.206525 ,0.657654 ,0.043578 ,0.925165 ,,(0.321390),,,,,,,,,,,
20.000000 ,42026.000000 ,0.833926 ,0.827259 ,0.767465 ,0.153525 ,(0.037495),(0.039832),(0.042818),(0.034076),(0.041502),(0.079697),0.200042 ,0.666608 ,0.041502 ,0.927720 ,,(0.325903),,,,,,,,,,,
20.000000 ,42027.000000 ,0.828526 ,0.823325 ,0.762753 ,0.150812 ,(0.038190),(0.040503),(0.043555),(0.034691),(0.041334),(0.079386),0.197721 ,0.669838 ,0.041334 ,0.926429 ,,(0.328035),,,,,,,,,,,
20.000000 ,42028.000000 ,0.842425 ,0.840297 ,0.778074 ,0.142465 ,(0.038448),(0.040993),(0.044060),(0.034989),(0.039711),(0.076388),0.183100 ,0.690474 ,0.039711 ,0.925951 ,,(0.339080),,,,,,,,,,,
20.000000 ,42029.000000 ,0.839490 ,0.837002 ,0.774532 ,0.143542 ,(0.038764),(0.041280),(0.044378),(0.035263),(0.040246),(0.077379),0.185328 ,0.687297 ,0.040246 ,0.925365 ,,(0.337469),,,,,,,,,,,
20.000000 ,42030.000000 ,0.843374 ,0.842508 ,0.780445 ,0.150623 ,(0.038241),(0.040805),(0.043852),(0.034809),(0.038754),(0.074616),0.192996 ,0.676451 ,0.038754 ,0.926335 ,,(0.332670),,,,,,,,,,,
20.000000 ,42031.000000 ,0.849367 ,0.848769 ,0.785336 ,0.151624 ,(0.038818),(0.041488),(0.044585),(0.035356),(0.039170),(0.075386),0.193068 ,0.676350 ,0.039170 ,0.925265 ,,(0.332792),,,,,,,,,,,
20.000000 ,42032.000000 ,0.856443 ,0.857378 ,0.794418 ,0.152575 ,(0.038116),(0.040860),(0.043889),(0.034750),(0.037571),(0.072421),0.192059 ,0.677770 ,0.037571 ,0.926567 ,,(0.333863),,,,,,,,,,,
20.000000 ,42033.000000 ,0.860469 ,0.860876 ,0.797239 ,0.152256 ,(0.038380),(0.041180),(0.044231),(0.035002),(0.038143),(0.073483),0.190979 ,0.679291 ,0.038143 ,0.926078 ,,(0.334470),,,,,,,,,,,
20.000000 ,42034.000000 ,0.857658 ,0.859069 ,0.794475 ,0.150629 ,(0.039064),(0.041876),(0.044991),(0.035617),(0.038243),(0.073669),0.189596 ,0.681243 ,0.038243 ,0.924810 ,,(0.335831),,,,,,,,,,,
20.000000 ,42035.000000 ,0.864168 ,0.864848 ,0.801907 ,0.149417 ,(0.037763),(0.040581),(0.043573),(0.034455),(0.037370),(0.072048),0.186327 ,0.685875 ,0.037370 ,0.927223 ,,(0.337652),,,,,,,,,,,
20.000000 ,42036.000000 ,0.883407 ,0.881872 ,0.818972 ,0.149750 ,(0.036982),(0.039957),(0.042870),(0.033802),(0.037850),(0.072939),0.182852 ,0.690829 ,0.037850 ,0.928674 ,,(0.339253),,,,,,,,,,,
20.000000 ,42037.000000 ,0.887682 ,0.887616 ,0.825436 ,0.150287 ,(0.036297),(0.039297),(0.042145),(0.033197),(0.036335),(0.070121),0.182070 ,0.691947 ,0.036335 ,0.929948 ,,(0.340145),,,,,,,,,,,
20.000000 ,42038.000000 ,0.890165 ,0.890864 ,0.825951 ,0.147982 ,(0.037810),(0.040938),(0.043923),(0.034586),(0.037418),(0.072137),0.179166 ,0.696115 ,0.037418 ,0.927136 ,,(0.342614),,,,,,,,,,,
20.000000 ,42039.000000 ,0.884290 ,0.887059 ,0.820450 ,0.151722 ,(0.039009),(0.042164),(0.045260),(0.035667),(0.037448),(0.072193),0.184926 ,0.687870 ,0.037448 ,0.924911 ,,(0.339431),,,,,,,,,,,
20.000000 ,42040.000000 ,0.889422 ,0.890446 ,0.825686 ,0.149229 ,(0.037736),(0.040856),(0.043833),(0.034518),(0.037162),(0.071660),0.180733 ,0.693863 ,0.037162 ,0.927272 ,,(0.341613),,,,,,,,,,,
20.000000 ,42041.000000 ,0.888943 ,0.891823 ,0.827078 ,0.145397 ,(0.037666),(0.040797),(0.043768),(0.034459),(0.036052),(0.069594),0.175796 ,0.700976 ,0.036052 ,0.927402 ,,(0.345609),,,,,,,,,,,
20.000000 ,42042.000000 ,0.888739 ,0.890603 ,0.827055 ,0.143624 ,(0.036997),(0.040073),(0.042983),(0.033845),(0.035951),(0.069407),0.173657 ,0.704075 ,0.035951 ,0.928646 ,,(0.346704),,,,,,,,,,,
20.000000 ,42043.000000 ,0.888102 ,0.891256 ,0.826028 ,0.139655 ,(0.037983),(0.041127),(0.044127),(0.034746),(0.036213),(0.069896),0.169069 ,0.710763 ,0.036213 ,0.926813 ,,(0.350476),,,,,,,,,,,
20.000000 ,42044.000000 ,0.896401 ,0.901731 ,0.839722 ,0.155318 ,(0.035607),(0.038718),(0.041497),(0.032611),(0.032647),(0.063229),0.184963 ,0.687816 ,0.032647 ,0.931234 ,,(0.339671),,,,,,,,,,,
20.000000 ,42045.000000 ,0.894433 ,0.899317 ,0.836787 ,0.147094 ,(0.036017),(0.039129),(0.041946),(0.032978),(0.033298),(0.064450),0.175784 ,0.700993 ,0.033298 ,0.930470 ,,(0.345977),,,,,,,,,,,
20.000000 ,42046.000000 ,0.893071 ,0.900452 ,0.836004 ,0.142198 ,(0.037115),(0.040310),(0.043226),(0.033984),(0.033004),(0.063900),0.170093 ,0.709266 ,0.033004 ,0.928426 ,,(0.350894),,,,,,,,,,,
20.000000 ,42047.000000 ,0.888173 ,0.895372 ,0.830722 ,0.136734 ,(0.037455),(0.040613),(0.043563),(0.034277),(0.033423),(0.064684),0.164596 ,0.717333 ,0.033423 ,0.927795 ,,(0.354805),,,,,,,,,,,
20.000000 ,42048.000000 ,0.886319 ,0.893437 ,0.828403 ,0.145706 ,(0.037770),(0.040926),(0.043905),(0.034559),(0.033775),(0.065344),0.175887 ,0.700843 ,0.033775 ,0.927209 ,,(0.346850),,,,,,,,,,,
20.000000 ,42049.000000 ,0.890344 ,0.896355 ,0.831695 ,0.143621 ,(0.037418),(0.040585),(0.043531),(0.034247),(0.034058),(0.065873),0.172685 ,0.705488 ,0.034058 ,0.927864 ,,(0.348703),,,,,,,,,,,
20.000000 ,42050.000000 ,0.895278 ,0.901448 ,0.836036 ,0.140719 ,(0.037647),(0.040887),(0.043852),(0.034473),(0.034218),(0.066171),0.168317 ,0.711864 ,0.034218 ,0.927437 ,,(0.351860),,,,,,,,,,,
20.000000 ,42051.000000 ,0.892017 ,0.899378 ,0.833016 ,0.141349 ,(0.038307),(0.041564),(0.044590),(0.035068),(0.034203),(0.066144),0.169684 ,0.709864 ,0.034203 ,0.926213 ,,(0.351353),,,,,,,,,,,
20.000000 ,42052.000000 ,0.899675 ,0.904088 ,0.841503 ,0.150412 ,(0.035854),(0.039006),(0.041806),(0.032843),(0.033410),(0.064660),0.178742 ,0.696725 ,0.033410 ,0.930775 ,,(0.343738),,,,,,,,,,,
20.000000 ,42053.000000 ,0.899899 ,0.907626 ,0.844114 ,0.162330 ,(0.036257),(0.039474),(0.042309),(0.033222),(0.031987),(0.061990),0.192308 ,0.677419 ,0.031987 ,0.930024 ,,(0.335443),,,,,,,,,,,
20.000000 ,42054.000000 ,0.899435 ,0.906696 ,0.840269 ,0.155739 ,(0.038024),(0.041348),(0.044344),(0.034834),(0.034009),(0.065780),0.185344 ,0.687273 ,0.034009 ,0.926738 ,,(0.340330),,,,,,,,,,,
20.000000 ,42055.000000 ,0.896000 ,0.903254 ,0.836521 ,0.158704 ,(0.038357),(0.041663),(0.044692),(0.035127),(0.034331),(0.066383),0.189719 ,0.681069 ,0.034331 ,0.926120 ,,(0.337381),,,,,,,,,,,
20.000000 ,42056.000000 ,0.896999 ,0.904571 ,0.838150 ,0.154891 ,(0.038114),(0.041419),(0.044425),(0.034909),(0.033916),(0.065607),0.184802 ,0.688046 ,0.033916 ,0.926571 ,,(0.340816),,,,,,,,,,,
20.000000 ,42057.000000 ,0.897382 ,0.905200 ,0.837070 ,0.150703 ,(0.039104),(0.042480),(0.045577),(0.035815),(0.034773),(0.067209),0.180036 ,0.694864 ,0.034773 ,0.924735 ,,(0.344332),,,,,,,,,,,
20.000000 ,42058.000000 ,0.894962 ,0.901121 ,0.833785 ,0.145586 ,(0.038813),(0.042122),(0.045194),(0.035536),(0.035388),(0.068358),0.174608 ,0.702695 ,0.035388 ,0.925275 ,,(0.347588),,,,,,,,,,,
20.000000 ,42059.000000 ,0.894876 ,0.899438 ,0.831731 ,0.139412 ,(0.039110),(0.042418),(0.045518),(0.035801),(0.036572),(0.070562),0.167617 ,0.712891 ,0.036572 ,0.924724 ,,(0.352086),,,,,,,,,,,
20.000000 ,42060.000000 ,0.901002 ,0.904098 ,0.835566 ,0.132496 ,(0.039394),(0.042774),(0.045899),(0.036076),(0.037681),(0.072626),0.158570 ,0.726266 ,0.037681 ,0.924199 ,,(0.358153),,,,,,,,,,,
20.000000 ,42061.000000 ,0.902302 ,0.905553 ,0.837806 ,0.147067 ,(0.038860),(0.042224),(0.045298),(0.035593),(0.037064),(0.071480),0.175538 ,0.701349 ,0.037064 ,0.925187 ,,(0.346061),,,,,,,,,,,
20.000000 ,42062.000000 ,0.905036 ,0.908082 ,0.843076 ,0.147543 ,(0.037122),(0.040402),(0.043315),(0.034014),(0.035444),(0.068462),0.175006 ,0.702119 ,0.035444 ,0.928414 ,,(0.346117),,,,,,,,,,,
20.000000 ,42063.000000 ,0.907738 ,0.909264 ,0.846208 ,0.144265 ,(0.035919),(0.039132),(0.041935),(0.032919),(0.035081),(0.067784),0.170484 ,0.708695 ,0.035081 ,0.930652 ,,(0.348671),,,,,,,,,,,
20.000000 ,42064.000000 ,0.882286 ,0.889899 ,0.817985 ,0.138511 ,(0.042107),(0.045472),(0.048857),(0.038500),(0.037818),(0.072881),0.169333 ,0.710377 ,0.037818 ,0.919188 ,,(0.352253),,,,,,,,,,,
20.000000 ,42065.000000 ,0.882451 ,0.888945 ,0.818214 ,0.134660 ,(0.041432),(0.044748),(0.048070),(0.037882),(0.037772),(0.072794),0.164578 ,0.717360 ,0.037772 ,0.920432 ,,(0.355194),,,,,,,,,,,
20.000000 ,42066.000000 ,0.881045 ,0.886804 ,0.816126 ,0.131414 ,(0.041504),(0.044796),(0.048126),(0.037939),(0.038252),(0.073685),0.161022 ,0.722620 ,0.038252 ,0.920300 ,,(0.357529),,,,,,,,,,,
20.000000 ,42067.000000 ,0.880563 ,0.885366 ,0.816489 ,0.127393 ,(0.040471),(0.043688),(0.046922),(0.036993),(0.037756),(0.072765),0.156025 ,0.730067 ,0.037756 ,0.922206 ,,(0.360692),,,,,,,,,,,
20.000000 ,42068.000000 ,0.879234 ,0.885168 ,0.815551 ,0.126095 ,(0.040934),(0.044174),(0.047450),(0.037414),(0.037576),(0.072430),0.154613 ,0.732183 ,0.037576 ,0.921352 ,,(0.362132),,,,,,,,,,,
